"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"If you want these tickets please DM me.
#GooglePay
#goindiatickets https://t.co/zKH6UuHmwJ",FALSE,0,NA,2020-11-23 16:39:12,FALSE,NA,"1330913801516982272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RaviKum91303299",0,FALSE,FALSE,NA,NA
"@GooglePay 
Pathetic help support. Couldn't resolve my issue. Chat closed without resolving the issue and now the c… https://t.co/UH8vXxj4qa",FALSE,0,"GooglePay",2020-11-23 16:36:48,TRUE,NA,"1330913199915339786","309827046","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MelkaniHm1995",0,FALSE,FALSE,NA,NA
"@xpetitexvx Apple Pay googlepay",FALSE,0,"xpetitexvx",2020-11-23 16:35:48,FALSE,"1330911880789991432","1330912949200949248","1081034149547425792","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cybergothzz",0,FALSE,FALSE,NA,NA
"I have Goa Gaya Kochi bastar
DM me first pay only 45 each else don't dm
Nanital is also available..
 #GoIndiaGame… https://t.co/4ZzpyIwKya",FALSE,1,NA,2020-11-23 16:32:58,TRUE,NA,"1330912233883271169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","piyush_agrwl_",0,FALSE,FALSE,NA,NA
"RT @ETTelecom: ETTelecom | Cyber frauds in India may go up in 2021: Kaspersky #WhatsApp #CyberAttacks #CyberSecurity #GooglePay #DigitalPay…",FALSE,0,NA,2020-11-23 16:31:25,FALSE,NA,"1330911845255950337",NA,"<a href=""https://homeinc.com"" rel=""nofollow"">forRetweeting</a>","CyberSecurityN8",4,TRUE,FALSE,NA,NA
"RT @ETTelecom: ETTelecom | Cyber frauds in India may go up in 2021: Kaspersky #WhatsApp #CyberAttacks #CyberSecurity #GooglePay #DigitalPay…",FALSE,0,NA,2020-11-23 16:31:19,FALSE,NA,"1330911817724555264",NA,"<a href=""https://ho.com"" rel=""nofollow"">auto is the only way it can be </a>","sectest9",4,TRUE,FALSE,NA,NA
"ETTelecom | Cyber frauds in India may go up in 2021: Kaspersky #WhatsApp #CyberAttacks #CyberSecurity #GooglePay… https://t.co/2Iz1ktvTZj",FALSE,3,NA,2020-11-23 16:30:25,TRUE,NA,"1330911592523866126",NA,"<a href=""https://retail.economictimes.indiatimes.com/"" rel=""nofollow"">ETRetail.com</a>","ETTelecom",4,FALSE,FALSE,NA,NA
"It’s too soon to tell whether @GooglePay is super enough to become the go-to super app, but @karenmpd says it raise… https://t.co/lAi5pgDj1M",FALSE,3,NA,2020-11-23 16:30:17,TRUE,NA,"1330911560135487488",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","pymnts",1,FALSE,FALSE,NA,NA
"@Ginsu68 Hi there! Could you tell us more about what's going on with Google Pay? We'd like to help.",FALSE,0,"Ginsu68",2020-11-23 16:29:45,FALSE,"1330601886857252864","1330911424537878528","134673888","<a href=""http://www.conversocial.com"" rel=""nofollow"">Conversocial</a>","GooglePay",0,FALSE,FALSE,NA,NA
"#RT @googledevs: Hello @Angular devs!

It's even easier for you to integrate #GooglePay.

<U+2705> You no longer have to s… https://t.co/RiensQQfRI",FALSE,0,NA,2020-11-23 16:29:22,TRUE,NA,"1330911328492466177",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","DevSpaceSG",0,FALSE,FALSE,NA,NA
"Kochi (only exchange with Goa)

Available for Exchange
#gpaytickets 
#GooglePay 
#GPay 
#googlepaygoindia… https://t.co/QtzpRcPIWc",FALSE,1,NA,2020-11-23 16:26:48,TRUE,NA,"1330910683597217806",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DYadav19",0,FALSE,FALSE,NA,NA
"@TotalSecurily Hi there! Thanks for your interest! We're working on launching Google Pay in more countries. Stay tu… https://t.co/zo0p6nf7pa",FALSE,1,"TotalSecurily",2020-11-23 16:26:25,TRUE,"1330635248472903681","1330910584116830208","732672252811022339","<a href=""http://www.conversocial.com"" rel=""nofollow"">Conversocial</a>","GooglePay",0,FALSE,FALSE,NA,NA
"@GooglePay is fucking garbage. Y’all took a perfectly good app and added a bunch of shit literally no one was asking for.",FALSE,0,"GooglePay",2020-11-23 16:23:40,FALSE,NA,"1330909895139483648","309827046","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","urielalessandro",0,FALSE,FALSE,NA,NA
"@Viber @ViberHelp @GooglePay In Italy too?",FALSE,0,"Viber",2020-11-23 16:22:53,FALSE,"1330909563592306689","1330909696195223554","21465230","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Davide10082",0,FALSE,FALSE,NA,NA
"@Davide10082 @ViberHelp @GooglePay Hi, thanks for your question. The Google Pay chatbot integration is available on… https://t.co/4f8sJfuBxz",FALSE,1,"Davide10082",2020-11-23 16:22:21,TRUE,"1330874691251294208","1330909563592306689","1281246984721125377","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Viber",0,FALSE,FALSE,NA,NA
"RT @googledevs: Hello @Angular devs!

It's even easier for you to integrate #GooglePay.

<U+2705> You no longer have to specify the CUSTOM_ELEMENT…",FALSE,0,NA,2020-11-23 16:22:05,FALSE,NA,"1330909494453227520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shivans01939094",123,TRUE,FALSE,NA,NA
"my google account not open plzz help me
#Google #gmaildown  #GooglePay  #accountrecoverd
@gmail @Google #EMAIL",FALSE,1,NA,2020-11-23 16:21:42,FALSE,NA,"1330909397594251274",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jaswant2305",0,FALSE,FALSE,NA,NA
"#GooglePay 
#googlepaytickets 
#goindia 

Dm to claim https://t.co/iGmbdeLuCa",FALSE,0,NA,2020-11-23 16:20:49,FALSE,NA,"1330909175300247552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Souvik2406",0,FALSE,FALSE,NA,NA
"RT @googledevs: Hello @Angular devs!

It's even easier for you to integrate #GooglePay.

<U+2705> You no longer have to specify the CUSTOM_ELEMENT…",FALSE,0,NA,2020-11-23 16:19:30,FALSE,NA,"1330908845569318918",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imdeepanshugpt",123,TRUE,FALSE,NA,NA
"@HelenMu67677921 @permanenttsb @GooglePay Revolut has Google pay",FALSE,0,"HelenMu67677921",2020-11-23 16:14:57,FALSE,"1330810525782073347","1330907700117561345","1067072213495554048","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","conpower",0,FALSE,FALSE,NA,NA
"RT @bet9ja123: EVENING GAME IS AVAILABLE DM PRIVATELY FOR PAYMENT DETAILS 
#GRAMMYs #HUAWEIWATCHGT2Pro #GooglePay #BlackFridayDeals #Google…",FALSE,0,NA,2020-11-23 16:14:56,FALSE,NA,"1330907694119710720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bet9ja123",1,TRUE,FALSE,NA,NA
"EVENING GAME IS AVAILABLE DM PRIVATELY FOR PAYMENT DETAILS 
#GRAMMYs #HUAWEIWATCHGT2Pro #GooglePay… https://t.co/Tr4rxnp9GU",FALSE,1,NA,2020-11-23 16:14:39,TRUE,NA,"1330907624779501575",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bet9ja123",1,FALSE,FALSE,NA,NA
"The new @GooglePay has tons of potential, but it needs to mature while Google continues to invest in fleshing out i… https://t.co/X5Zw30mfl0",FALSE,2,NA,2020-11-23 16:11:22,TRUE,NA,"1330906798744772613",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TechnicalSkyin",0,FALSE,FALSE,NA,NA
"RT @googledevs: Hello @Angular devs!

It's even easier for you to integrate #GooglePay.

<U+2705> You no longer have to specify the CUSTOM_ELEMENT…",FALSE,0,NA,2020-11-23 16:10:06,FALSE,NA,"1330906479591829504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ddawillzy",123,TRUE,FALSE,NA,NA
"@Rossi_2202 Hi there! Thanks for your interest! We're working on launching Google Pay in more countries. Stay tuned… https://t.co/QrNbUXBNxA",FALSE,0,"Rossi_2202",2020-11-23 16:07:25,TRUE,"1330896815076601856","1330905804988354560","1096140968263385095","<a href=""http://www.conversocial.com"" rel=""nofollow"">Conversocial</a>","GooglePay",0,FALSE,FALSE,NA,NA
"RT @googledevs: Hello @Angular devs!

It's even easier for you to integrate #GooglePay.

<U+2705> You no longer have to specify the CUSTOM_ELEMENT…",FALSE,0,NA,2020-11-23 16:06:28,FALSE,NA,"1330905567511109633",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","cport1",123,TRUE,FALSE,NA,NA
"Good morning losers. One little bitch sent me a good night ln while his gf was sleeping. How cute. Double it <U+0001F612>
$bab… https://t.co/cQMkWlho2I",FALSE,0,NA,2020-11-23 16:05:34,TRUE,NA,"1330905339043209216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Beccabaddie_020",0,FALSE,FALSE,NA,NA
"RT @googledevs: Hello @Angular devs!

It's even easier for you to integrate #GooglePay.

<U+2705> You no longer have to specify the CUSTOM_ELEMENT…",FALSE,0,NA,2020-11-23 16:03:00,FALSE,NA,"1330904695079137281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sachin_atk",123,TRUE,FALSE,NA,NA
"#GooglePay
#googlepaygoindiagame
Join me in visiting all cities in the Go India game &amp; earn a reward up to <U+20B9>501 https://t.co/reB5XHptnj",FALSE,1,NA,2020-11-23 16:01:49,FALSE,NA,"1330904393579864065",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WillyWonka0211",0,FALSE,FALSE,NA,NA
"RT @googledevs: Hello @Angular devs!

It's even easier for you to integrate #GooglePay.

<U+2705> You no longer have to specify the CUSTOM_ELEMENT…",FALSE,0,NA,2020-11-23 16:01:21,FALSE,NA,"1330904275782873089",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","eric_ampire",123,TRUE,FALSE,NA,NA
"RT @googledevs: Hello @Angular devs!

It's even easier for you to integrate #GooglePay.

<U+2705> You no longer have to specify the CUSTOM_ELEMENT…",FALSE,0,NA,2020-11-23 16:01:12,FALSE,NA,"1330904241947496454",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","its_uzaid",123,TRUE,FALSE,NA,NA
"RT @googledevs: Hello @Angular devs!

It's even easier for you to integrate #GooglePay.

<U+2705> You no longer have to specify the CUSTOM_ELEMENT…",FALSE,0,NA,2020-11-23 16:01:02,FALSE,NA,"1330904196762247168",NA,"<a href=""https://vfac.fr"" rel=""nofollow"">VFACRetweet</a>","VFArtisanCodeur",123,TRUE,FALSE,NA,NA
"Hello @Angular devs!

It's even easier for you to integrate #GooglePay.

<U+2705> You no longer have to specify the CUSTOM… https://t.co/6B3s5hNSwQ",FALSE,531,NA,2020-11-23 16:00:58,TRUE,NA,"1330904183323701250",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","googledevs",123,FALSE,FALSE,NA,NA
"@Google @GooglePay Hi there, I have been wondering if the new Google pay shall be available at Early 2021 in France ?",FALSE,0,"Google",2020-11-23 16:00:56,FALSE,"1329123445507022856","1330904171420258304","20536157","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oussagouigah",0,FALSE,FALSE,NA,NA
"I've seen a lot of people complaining about the new #GooglePay, bit I really don't understand it.

This is the ""all… https://t.co/wIN60EkijU",FALSE,1,NA,2020-11-23 15:59:59,TRUE,NA,"1330903933682855936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rmeestudios",0,FALSE,FALSE,NA,NA
"RT @pradeeprao_: Over 1 billion #MobileMoney accounts, processing nearly $2 billion a day, help make #SocialDistancing possible 

Thanks to…",FALSE,0,NA,2020-11-23 15:58:38,FALSE,NA,"1330903593076068352",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PawlowskiMario",4,TRUE,FALSE,NA,NA
"I have varanasi exchange with naintal #goindia #googlepay",FALSE,0,NA,2020-11-23 15:57:36,FALSE,NA,"1330903333276577795",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Prudhvi05841220",0,FALSE,FALSE,NA,NA
"@wattamwarswap @GooglePay @GooglePayIndia I have kaziranga do you need",FALSE,0,"wattamwarswap",2020-11-23 15:48:04,FALSE,"1330895585444917256","1330900934474403841","937085433187483648","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Maya61139601",0,FALSE,FALSE,NA,NA
"I have Goa Gaya Kochi bastar
DM me first pay only 45 each else don't dm
Nanital is also available
 #GoIndiaGame… https://t.co/mLvLhHEfhD",FALSE,1,NA,2020-11-23 15:45:31,TRUE,NA,"1330900291865088001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","piyush_agrwl_",0,FALSE,FALSE,NA,NA
"@GooglePay my gpay no is 7568464978, my 3 transaction amount has been debited no refund yet",FALSE,0,"GooglePay",2020-11-23 15:41:15,FALSE,NA,"1330899219922657280","309827046","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SnehaSawant99",0,FALSE,FALSE,NA,NA
"I need Gaya, Nainital, Bastar  tickets
If any 1 hav plz share...
If any 1 want tickets dm or comment… https://t.co/oz3Xb1WAiM",FALSE,1,NA,2020-11-23 15:32:23,TRUE,NA,"1330896989060431872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MohdAnsar_09",0,FALSE,FALSE,NA,NA
"@Google @GooglePay Hey, will the new Google pay soon also be available for Germany?",FALSE,0,"Google",2020-11-23 15:31:42,FALSE,"1329123445507022856","1330896815076601856","20536157","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rossi_2202",0,FALSE,FALSE,NA,NA
"@DeepakRodda @GooglePayIndia @GooglePay On Google pay!",FALSE,0,"DeepakRodda",2020-11-23 15:29:44,FALSE,"1330867869698035718","1330896321335631877","1183017633421000705","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VoraVinay22",0,FALSE,FALSE,NA,NA
"@Maya61139601 @GooglePay @GooglePayIndia I cant dm u too",FALSE,0,"Maya61139601",2020-11-23 15:26:49,FALSE,"1330873755912994819","1330895585444917256","1322463046229356548","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wattamwarswap",0,FALSE,FALSE,NA,NA
"Which would hurt you less? #Cred #GooglePay #ProductManagementResearch #Cashbacks #GrowthHacks @kunalb11",FALSE,0,NA,2020-11-23 15:25:53,FALSE,NA,"1330895351201480705",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yuvrajpoosarla",0,FALSE,FALSE,NA,NA
"Google Pay’s massive relaunch makes it an all-encompassing money app https://t.co/2DMv2se80I via @Verge #Google #GooglePay",FALSE,0,NA,2020-11-23 15:19:44,FALSE,NA,"1330893805109846016",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rmawaters",0,FALSE,FALSE,NA,NA
"@GooglePay Help me out on my stuck transaction. I'm chasing you guys from past 15 days nd not getting any reply fro… https://t.co/UvQ7oJV0Bv",FALSE,0,"GooglePay",2020-11-23 15:16:02,TRUE,NA,"1330892872548110337","309827046","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","suvobratam",0,FALSE,FALSE,NA,NA
"I need #Bastar please exchange with #Goa anyone..  

#GoIndiaGame 
#googlepaygoindia 
#GooglePay 
#GoIndiaGame… https://t.co/xyKKxL2dxM",FALSE,0,NA,2020-11-23 15:12:59,TRUE,NA,"1330892105749655552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmitBaj10",0,FALSE,FALSE,NA,NA
"RT @essentialskill: #GooglePay is a lot more full featured and more consumers are buying after a #Product carousel is triggered. Tips for a…",FALSE,0,NA,2020-11-23 15:12:14,FALSE,NA,"1330891918063013888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","umang88",1,TRUE,FALSE,NA,NA
"#GooglePay is a lot more full featured and more consumers are buying after a #Product carousel is triggered. Tips f… https://t.co/fGwrnihYyA",FALSE,2,NA,2020-11-23 15:09:36,TRUE,NA,"1330891253056221187",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","essentialskill",1,FALSE,FALSE,NA,NA
"RT @trof_training: Top #Economy_updates for the day - Part 3/5 

#Businessupdates #Economy_updates #Airbuy #FutureRetail #Google #fundingIn…",FALSE,0,NA,2020-11-23 15:08:31,FALSE,NA,"1330890980380196864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shahyogesh94",1,TRUE,FALSE,NA,NA
"@GooglePay what to do when you  29 and not getting Nainital ??? https://t.co/cTcKN9yCBG",FALSE,0,"GooglePay",2020-11-23 15:06:09,FALSE,NA,"1330890384633827328","309827046","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","109Sandip",0,FALSE,FALSE,NA,NA
"@itzzdinesh26 @GooglePayIndia @GooglePay Dm bro",FALSE,0,"itzzdinesh26",2020-11-23 15:02:47,FALSE,"1330885521636147200","1330889538332364802","1301169358471716864","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adityaojha_",0,FALSE,FALSE,NA,NA
"@rinkum143 @GooglePayIndia @GooglePay Dm bro",FALSE,0,"rinkum143",2020-11-23 15:02:41,FALSE,"1330885231453167617","1330889514001211397","1246712173818085376","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adityaojha_",0,FALSE,FALSE,NA,NA
"The new @GooglePay app is cumbersome, confusing, and clunky. It makes payment much more difficult and sacrificed th… https://t.co/jfVnVdPfn3",FALSE,1,NA,2020-11-23 15:01:57,TRUE,NA,"1330889330852835329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ZakNotZac",0,FALSE,FALSE,NA,NA
"#GoIndiaGame #googlepaygoindiagame #GooglePay
Join me in visiting all cities in the Go India game &amp; earn a reward u… https://t.co/YDoOTI9TVj",FALSE,0,NA,2020-11-23 15:00:48,TRUE,NA,"1330889039939964931",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WillyWonka0211",0,FALSE,FALSE,NA,NA
"Below tickets are for exchange and sell.
Only genuine people dm me.

Rare Tickets: Kaziranga, Puri, Gangtok and Var… https://t.co/npTZXumNEf",FALSE,0,NA,2020-11-23 14:57:54,TRUE,NA,"1330888311368421377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RaghavC57711250",0,FALSE,FALSE,NA,NA
"@Anbu_28 @Suriya_offl @GooglePay I need tawang",FALSE,0,"Anbu_28",2020-11-23 14:54:54,FALSE,"1330735234241892354","1330887556452413442","1146748028604149762","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","subhashkrmahto1",0,FALSE,FALSE,NA,NA
"#Googlepay #googlepaygoindiagame
Join me in visiting all cities in the Go India game &amp; earn a reward up to <U+20B9>501 https://t.co/mqLlxxnzcL",FALSE,0,NA,2020-11-23 14:54:49,FALSE,NA,"1330887535627628546",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WillyWonka0211",0,FALSE,FALSE,NA,NA
"@bainjal @Paytm @PhonePe_ @Facebook @GooglePay @instamojo 

are what exactly ?

they're not corporates ?

What is w… https://t.co/5M8lAl95Eu",FALSE,0,"bainjal",2020-11-23 14:54:46,TRUE,"1330804142621638657","1330887521237041155","89732309","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ameetgsingh",0,FALSE,FALSE,NA,NA
"Join me in visiting all cities in the Go India game &amp; earn a reward up to <U+20B9>501 https://t.co/DJC1Y03Qrw
#googlepaygoindiagame #GooglePay",FALSE,0,NA,2020-11-23 14:53:40,FALSE,NA,"1330887243628625920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WillyWonka0211",0,FALSE,FALSE,NA,NA
"@GooglePayIndia my money stuck in googlepay....how I contacted to your customers care",FALSE,0,"GooglePayIndia",2020-11-23 14:52:53,FALSE,NA,"1330887049658789889","831657713226522624","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SubhamS72318440",0,FALSE,FALSE,NA,NA
"I have PURI and VARANASI to exchange. I need GOA. If anyone wants to exchange, DM. No sales. Only exchange.… https://t.co/dX0FVreczJ",FALSE,0,NA,2020-11-23 14:47:35,TRUE,NA,"1330885713705922562",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fan_of_D7",0,FALSE,FALSE,NA,NA
"@adityaojha_ @GooglePayIndia @GooglePay Nainital kitne me doge",FALSE,0,"adityaojha_",2020-11-23 14:45:40,FALSE,"1330883899073859584","1330885231453167617","1295798864264355840","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rinkum143",0,FALSE,FALSE,NA,NA
"I need only two tickets to complete this. #GoIndiatickets #googlepaygoindia #googlepaytickets #googlepaytickets… https://t.co/WIFZJfayle",FALSE,1,NA,2020-11-23 14:45:23,TRUE,NA,"1330885159919308801",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ImNik95",1,FALSE,FALSE,NA,NA
"Happy Monday! https://t.co/f3oS7Yaihy",FALSE,10,NA,2020-11-23 14:40:56,FALSE,NA,"1330884042057789442",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MyFabFinance",0,FALSE,FALSE,NA,NA
"All Rare Tickets Available For Paid, Anyone Can DM For The Same<U+0001F44D> (No Fraud<U+274C><U+274C> No Scammer<U+274C><U+274C>),Only Genuine Person!… https://t.co/AuCwIViAVa",FALSE,0,NA,2020-11-23 14:40:22,TRUE,NA,"1330883899073859584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adityaojha_",0,FALSE,FALSE,NA,NA
"I have extra tickets.
Get a free ticket <U+0001F601> after these 3 steps <U+0001F447>
1. Retweet &amp; Like this post.
2. Follow me.
3. DM fo… https://t.co/B8LFKZ4rzR",FALSE,4,NA,2020-11-23 14:39:54,TRUE,NA,"1330883778336571392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","apsrsince97",1,FALSE,FALSE,NA,NA
"I've visited 22 cities in the game on Google Pay. Join me?
#GooglePay
#GoIndiatickets https://t.co/jL9jHcFIMI",FALSE,0,NA,2020-11-23 14:38:45,FALSE,NA,"1330883489546133504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Souvik2406",0,FALSE,FALSE,NA,NA
"Dear @GooglePay 
your app sucks! Three out of four transactions in the last couple of days has failed to go through… https://t.co/rSxvovwA23",FALSE,0,NA,2020-11-23 14:36:26,TRUE,NA,"1330882905816526848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bannerism101",0,FALSE,FALSE,NA,NA
"Thanks bro a trustful area for everyone those who wanna buy tickets 
@Hacker_is_Exist follow this account and anyth… https://t.co/GamZddFGSv",FALSE,0,NA,2020-11-23 14:34:52,TRUE,NA,"1330882512025841670",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BS693293989",0,FALSE,FALSE,NA,NA
"@GooglePay @GooglePayIndia 
Today i completed my all cities but not received Sketch card <U+0001F614>

Pls help and add my Ske… https://t.co/rH2ZglD3ki",FALSE,0,"GooglePay",2020-11-23 14:33:03,TRUE,NA,"1330882056432222208","309827046","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Adityadhanraj85",0,FALSE,FALSE,NA,NA
"Hey guys, anyone in New Delhi right now and wants to catch up?

I've been stuck here for over a  week.
#GooglePay #GoIndia game.",FALSE,0,NA,2020-11-23 14:32:36,FALSE,NA,"1330881943081107456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yaseenexists",0,FALSE,FALSE,NA,NA
"@VPPrasanth_offl bro googlepay num",FALSE,1,"VPPrasanth_offl",2020-11-23 14:32:09,FALSE,"1330850906905092099","1330881829453250562","1318900691801239554","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AKSuryaAnnaVer1",0,FALSE,FALSE,NA,NA
"Dear @GooglePay why do you even provide cashback when you just have to say ""better luck next time"" always?
I've mad… https://t.co/sZ90AFLGxJ",FALSE,0,NA,2020-11-23 14:30:54,TRUE,NA,"1330881517036310529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chinakigpl2020",0,FALSE,FALSE,NA,NA
"Big news from @Google @GooglePay! @lakatos88 #API #fintech #datasecurity @FidelHQ 

https://t.co/bkcdwxd0wL",FALSE,2,NA,2020-11-23 14:30:00,FALSE,NA,"1330881289826799618",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rgralia",0,FALSE,FALSE,NA,NA
"I have PURI and VARANASI to exchange. I need GOA. If anyone wants to exchange, DM. No sales. Only exchange.… https://t.co/IzpQBlOQVH",FALSE,0,NA,2020-11-23 14:22:27,TRUE,NA,"1330879387000995841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fan_of_D7",0,FALSE,FALSE,NA,NA
"Project Sakhi Suraksha supporting 370+ girls &amp; women w sanitary napkins. Donate napkins/money… https://t.co/qCCTtlU94l",FALSE,1,NA,2020-11-23 14:20:06,TRUE,NA,"1330878796426321921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Oorjaa_org",0,FALSE,FALSE,NA,NA
"New ‘Plex’ digital bank accounts among a number of upgrades coming to Google Pay https://t.co/s0LXT26ZmC #googlepay @GooglePay",FALSE,0,NA,2020-11-23 14:19:48,FALSE,NA,"1330878719901229056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ZenoOnboard",1,FALSE,FALSE,NA,NA
"Super 30 feat. @iYatinGupta 
Now playing (played) on #GooglePay",FALSE,0,NA,2020-11-23 14:19:47,FALSE,NA,"1330878717858435073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","franklyaman",0,FALSE,FALSE,NA,NA
"I have Goa Gaya, Kochi bastar
DM me first pay only 45 each else don't dm
Nanital is also available
 #GoIndiaGame… https://t.co/FuBJ9Z8W5T",FALSE,1,NA,2020-11-23 14:12:19,TRUE,NA,"1330876839347118082",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","piyush_agrwl_",0,FALSE,FALSE,NA,NA
